Time,Team,Operation,BuyVolume,SellVolume,EtfPosition,FuturePosition,EtfPrice,FuturePrice,TotalFees,AccountBalance,ProfitOrLoss,Status
142.451413,hbxql_114514,Tick,271,371,-100,100,125900,125900,-5654,196154,196154,OK
142.451413,ZenlikeTrading_428586,Tick,440,492,-52,52,125900,125900,10399,99801,99801,OK
142.451413,Himalayas_748297,Tick,277,373,-96,96,125900,125900,8608,-37108,-37108,OK
142.451413,Quicker_1024,Tick,1188,1190,-2,2,125900,125900,9489,-124689,-124689,OK
142.451413,Triumphal_Zephyr_112358,Tick,0,100,-100,100,125900,125900,2532,29268,29268,OK
142.451413,DollarsPlusPlus_1,Tick,608,708,-100,100,125900,125900,-15300,-32200,-32200,OK
142.734844,RenTech_1,Tick,135,187,-52,52,126000,125900,-2942,82842,77642,OK
142.734844,hbxql_114514,Tick,271,371,-100,100,126000,125900,-5654,196154,186154,OK
142.734844,ZenlikeTrading_428586,Tick,440,492,-52,52,126000,125900,10399,99801,94601,OK
142.734844,Himalayas_748297,Tick,279,373,-94,94,126000,125900,8583,-37483,-46883,OK
142.734844,Quicker_1024,Tick,1188,1192,-4,4,126000,125900,9539,-124539,-124939,OK
142.734844,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126000,125900,2532,29268,19268,OK
142.734844,DollarsPlusPlus_1,Tick,608,708,-100,100,126000,125900,-15300,-32200,-42200,OK
142.963707,RenTech_1,Tick,135,187,-52,52,125900,125900,-2942,82842,82842,OK
142.963707,hbxql_114514,Tick,271,371,-100,100,125900,125900,-5654,196154,196154,OK
142.963707,ZenlikeTrading_428586,Tick,440,492,-52,52,125900,125900,10399,99801,99801,OK
142.963707,Himalayas_748297,Tick,279,374,-95,95,125900,125900,8608,-37508,-37508,OK
142.963707,Quicker_1024,Tick,1188,1192,-4,4,125900,125900,9539,-124539,-124539,OK
142.963707,Triumphal_Zephyr_112358,Tick,0,100,-100,100,125900,125900,2532,29268,29268,OK
142.963707,DollarsPlusPlus_1,Tick,608,708,-100,100,125900,125900,-15300,-32200,-32200,OK
143.288127,RenTech_1,Tick,135,187,-52,52,125900,125900,-2942,82842,82842,OK
143.288127,hbxql_114514,Tick,271,371,-100,100,125900,125900,-5654,196154,196154,OK
143.288127,ZenlikeTrading_428586,Tick,440,492,-52,52,125900,125900,10399,99801,99801,OK
143.288127,Himalayas_748297,Tick,279,375,-96,96,125900,125900,8633,-37533,-37533,OK
143.288127,Quicker_1024,Tick,1188,1192,-4,4,125900,125900,9539,-124539,-124539,OK
143.288127,Triumphal_Zephyr_112358,Tick,0,100,-100,100,125900,125900,2532,29268,29268,OK
143.288127,DollarsPlusPlus_1,Tick,608,708,-100,100,125900,125900,-15300,-32200,-32200,OK
143.543203,RenTech_1,Tick,135,187,-52,52,125900,125900,-2942,82842,82842,OK
143.543203,hbxql_114514,Tick,271,371,-100,100,125900,125900,-5654,196154,196154,OK
143.543203,ZenlikeTrading_428586,Tick,440,492,-52,52,125900,125900,10399,99801,99801,OK
143.543203,Himalayas_748297,Tick,279,376,-97,97,125900,125900,8658,-37558,-37558,OK
143.543203,Quicker_1024,Tick,1188,1192,-4,4,125900,125900,9539,-124539,-124539,OK
143.543203,Triumphal_Zephyr_112358,Tick,0,100,-100,100,125900,125900,2532,29268,29268,OK
143.543203,DollarsPlusPlus_1,Tick,608,708,-100,100,125900,125900,-15300,-32200,-32200,OK
143.734105,RenTech_1,Tick,135,187,-52,52,125900,125900,-2942,82842,82842,OK
143.734105,hbxql_114514,Tick,271,371,-100,100,125900,125900,-5654,196154,196154,OK
143.734105,ZenlikeTrading_428586,Tick,440,492,-52,52,125900,125900,10399,99801,99801,OK
143.734105,Himalayas_748297,Tick,279,377,-98,98,125900,125900,8683,-37583,-37583,OK
143.734105,Quicker_1024,Tick,1188,1192,-4,4,125900,125900,9539,-124539,-124539,OK
143.734105,Triumphal_Zephyr_112358,Tick,0,100,-100,100,125900,125900,2532,29268,29268,OK
143.734105,DollarsPlusPlus_1,Tick,608,708,-100,100,125900,125900,-15300,-32200,-32200,OK
144.002955,RenTech_1,Tick,135,187,-52,52,125900,126200,-2942,82842,95946,OK
144.002955,hbxql_114514,Tick,271,371,-100,100,125900,126200,-5654,196154,221354,OK
144.002955,ZenlikeTrading_428586,Tick,440,492,-52,52,125900,126200,10399,99801,112905,OK
144.002955,Himalayas_748297,Tick,279,377,-98,98,125900,126200,8683,-37583,-12887,OK
144.002955,Quicker_1024,Tick,1188,1192,-4,4,125900,126200,9539,-124539,-123531,OK
144.002955,Triumphal_Zephyr_112358,Tick,0,100,-100,100,125900,126200,2532,29268,54468,OK
144.002955,DollarsPlusPlus_1,Tick,608,708,-100,100,125900,126200,-15300,-32200,-7000,OK
144.262666,RenTech_1,Tick,135,187,-52,52,126400,126300,-2942,82842,77642,OK
144.262666,hbxql_114514,Tick,271,371,-100,100,126400,126300,-5654,196154,186154,OK
144.262666,ZenlikeTrading_428586,Tick,448,492,-44,44,126400,126300,10601,100399,95999,OK
144.262666,Himalayas_748297,Tick,279,377,-98,98,126400,126300,8683,-37583,-47383,OK
144.262666,Quicker_1024,Tick,1188,1207,-19,19,126400,126300,9350,-125950,-127850,OK
144.262666,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126400,126300,2532,29268,19268,OK
144.262666,DollarsPlusPlus_1,Tick,608,708,-100,100,126400,126300,-15300,-32200,-42200,OK
144.48131,RenTech_1,Tick,135,187,-52,52,126500,126300,-2942,82842,72442,OK
144.48131,hbxql_114514,Tick,271,371,-100,100,126500,126300,-5654,196154,176154,OK
144.48131,ZenlikeTrading_428586,Tick,448,492,-44,44,126500,126300,10601,100399,91599,OK
144.48131,Himalayas_748297,Tick,279,377,-98,98,126500,126300,8683,-37583,-57183,OK
144.48131,Quicker_1024,Tick,1196,1207,-11,11,126500,126300,9552,-127752,-129952,OK
144.48131,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126500,126300,2532,29268,9268,OK
144.48131,DollarsPlusPlus_1,Tick,608,708,-100,100,126500,126300,-15300,-32200,-52200,OK
144.79716,RenTech_1,Tick,135,187,-52,52,126500,126200,-2942,82842,69738,OK
144.79716,hbxql_114514,Tick,271,371,-100,100,126500,126200,-5654,196154,170954,OK
144.79716,ZenlikeTrading_428586,Tick,448,494,-46,46,126500,126200,10652,100748,89156,OK
144.79716,Himalayas_748297,Tick,279,377,-98,98,126500,126200,8683,-37583,-62279,OK
144.79716,Quicker_1024,Tick,1198,1207,-9,9,126500,126200,9527,-128327,-130595,OK
144.79716,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126500,126200,2532,29268,4068,OK
144.79716,DollarsPlusPlus_1,Tick,608,708,-100,100,126500,126200,-15300,-32200,-57400,OK
145.04167,RenTech_1,Tick,135,187,-52,52,126500,126200,-2942,82842,69738,OK
145.04167,hbxql_114514,Tick,271,371,-100,100,126500,126200,-5654,196154,170954,OK
145.04167,ZenlikeTrading_428586,Tick,448,494,-46,46,126500,126200,10652,100748,89156,OK
145.04167,Himalayas_748297,Tick,279,377,-98,98,126500,126200,8683,-37583,-62279,OK
145.04167,Quicker_1024,Tick,1198,1207,-9,9,126500,126200,9527,-128327,-130595,OK
145.04167,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126500,126200,2532,29268,4068,OK
145.04167,DollarsPlusPlus_1,Tick,608,708,-100,100,126500,126200,-15300,-32200,-57400,OK
145.214967,RenTech_1,Tick,135,187,-52,52,126500,126200,-2942,82842,69738,OK
145.214967,hbxql_114514,Tick,271,371,-100,100,126500,126200,-5654,196154,170954,OK
145.214967,ZenlikeTrading_428586,Tick,448,494,-46,46,126500,126200,10652,100748,89156,OK
145.214967,Himalayas_748297,Tick,279,377,-98,98,126500,126200,8683,-37583,-62279,OK
145.214967,Quicker_1024,Tick,1198,1207,-9,9,126500,126200,9527,-128327,-130595,OK
145.214967,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126500,126200,2532,29268,4068,OK
145.214967,DollarsPlusPlus_1,Tick,608,708,-100,100,126500,126200,-15300,-32200,-57400,OK
145.493929,RenTech_1,Tick,135,187,-52,52,126400,126200,-2942,82842,72442,OK
145.493929,hbxql_114514,Tick,271,371,-100,100,126400,126200,-5654,196154,176154,OK
145.493929,ZenlikeTrading_428586,Tick,448,494,-46,46,126400,126200,10652,100748,91548,OK
145.493929,Himalayas_748297,Tick,280,377,-97,97,126400,126200,8670,-37570,-56970,OK
145.493929,Quicker_1024,Tick,1198,1208,-10,10,126400,126200,9552,-128452,-130452,OK
145.493929,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126400,126200,2532,29268,9268,OK
145.493929,DollarsPlusPlus_1,Tick,608,708,-100,100,126400,126200,-15300,-32200,-52200,OK
145.73923,RenTech_1,Tick,135,187,-52,52,126800,126200,-2942,82842,69738,OK
145.73923,hbxql_114514,Tick,271,371,-100,100,126800,126200,-5654,196154,170954,OK
145.73923,ZenlikeTrading_428586,Tick,448,502,-54,54,126800,126200,10551,100849,87241,OK
145.73923,Himalayas_748297,Tick,280,377,-97,97,126800,126200,8670,-37570,-62014,OK
145.73923,Quicker_1024,Tick,1206,1218,-12,12,126800,126200,9627,-128327,-131351,OK
145.73923,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126800,126200,2532,29268,4068,OK
145.73923,DollarsPlusPlus_1,Tick,608,708,-100,100,126800,126200,-15300,-32200,-57400,OK
146.022505,RenTech_1,Tick,135,187,-52,52,126800,126200,-2942,82842,69738,OK
146.022505,hbxql_114514,Tick,271,371,-100,100,126800,126200,-5654,196154,170954,OK
146.022505,ZenlikeTrading_428586,Tick,448,502,-54,54,126800,126200,10551,100849,87241,OK
146.022505,Himalayas_748297,Tick,280,377,-97,97,126800,126200,8670,-37570,-62014,OK
146.022505,Quicker_1024,Tick,1206,1218,-12,12,126800,126200,9627,-128327,-131351,OK
146.022505,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126800,126200,2532,29268,4068,OK
146.022505,DollarsPlusPlus_1,Tick,608,708,-100,100,126800,126200,-15300,-32200,-57400,OK
146.232239,RenTech_1,Tick,145,187,-42,42,126200,126200,-3068,82968,82968,OK
146.232239,hbxql_114514,Tick,271,371,-100,100,126200,126200,-5654,196154,196154,OK
146.232239,ZenlikeTrading_428586,Tick,448,502,-54,54,126200,126200,10551,100849,100849,OK
146.232239,Himalayas_748297,Tick,282,377,-95,95,126200,126200,8645,-37545,-37545,OK
146.232239,Quicker_1024,Tick,1216,1218,-2,2,126200,126200,9500,-130200,-130200,OK
146.232239,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126200,126200,2532,29268,29268,OK
146.232239,DollarsPlusPlus_1,Tick,628,708,-80,80,126200,126200,-15553,-29947,-29947,OK
146.530655,RenTech_1,Tick,145,187,-42,42,126500,126200,-3068,82968,72384,OK
146.530655,hbxql_114514,Tick,271,371,-100,100,126500,126200,-5654,196154,170954,OK
146.530655,ZenlikeTrading_428586,Tick,448,502,-54,54,126500,126200,10551,100849,87241,OK
146.530655,Himalayas_748297,Tick,282,378,-96,96,126500,126200,8670,-37570,-61762,OK
146.530655,Quicker_1024,Tick,1217,1218,-1,1,126500,126200,9487,-130287,-130539,OK
146.530655,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126500,126200,2532,29268,4068,OK
146.530655,DollarsPlusPlus_1,Tick,628,708,-80,80,126500,126200,-15553,-29947,-50107,OK
146.726704,RenTech_1,Tick,145,187,-42,42,126600,126400,-3068,82968,74568,OK
146.726704,hbxql_114514,Tick,271,371,-100,100,126600,126400,-5654,196154,176154,OK
146.726704,ZenlikeTrading_428586,Tick,448,502,-54,54,126600,126400,10551,100849,90049,OK
146.726704,Himalayas_748297,Tick,282,379,-97,97,126600,126400,8695,-37595,-56995,OK
146.726704,Quicker_1024,Tick,1218,1228,-10,10,126600,126400,9347,-128247,-130247,OK
146.726704,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126600,126400,2532,29268,9268,OK
146.726704,DollarsPlusPlus_1,Tick,628,726,-98,98,126600,126400,-15781,-26119,-45719,OK
146.962942,RenTech_1,Tick,145,187,-42,42,126500,126800,-3068,82968,93636,OK
146.962942,hbxql_114514,Tick,283,371,-88,88,126500,126800,-5350,199450,221802,OK
146.962942,ZenlikeTrading_428586,Tick,448,502,-54,54,126500,126800,10551,100849,114565,OK
146.962942,Himalayas_748297,Tick,282,381,-99,99,126500,126800,8670,-38370,-13224,OK
146.962942,Quicker_1024,Tick,1218,1238,-20,20,126500,126800,9221,-132121,-127041,OK
146.962942,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126500,126800,2532,29268,54668,OK
146.962942,DollarsPlusPlus_1,Tick,628,726,-98,98,126500,126800,-15781,-26119,-1227,OK
147.212523,RenTech_1,Tick,145,187,-42,42,126800,126900,-3068,82968,87168,OK
147.212523,hbxql_114514,Tick,283,371,-88,88,126800,126900,-5350,199450,208250,OK
147.212523,ZenlikeTrading_428586,Tick,448,502,-54,54,126800,126900,10551,100849,106249,OK
147.212523,Himalayas_748297,Tick,282,381,-99,99,126800,126900,8670,-38370,-28470,OK
147.212523,Quicker_1024,Tick,1219,1238,-19,19,126800,126900,9246,-132146,-130246,OK
147.212523,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126800,126900,2532,29268,39268,OK
147.212523,DollarsPlusPlus_1,Tick,628,726,-98,98,126800,126900,-15781,-26119,-16319,OK
147.541599,RenTech_1,Tick,145,187,-42,42,126800,127000,-3068,82968,91368,OK
147.541599,hbxql_114514,Tick,283,371,-88,88,126800,127000,-5350,199450,217050,OK
147.541599,ZenlikeTrading_428586,Tick,448,502,-54,54,126800,127000,10551,100849,111649,OK
147.541599,Himalayas_748297,Tick,282,381,-99,99,126800,127000,8670,-38370,-18570,OK
147.541599,Quicker_1024,Tick,1219,1238,-19,19,126800,127000,9246,-132146,-128346,OK
147.541599,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126800,127000,2532,29268,49268,OK
147.541599,DollarsPlusPlus_1,Tick,628,726,-98,98,126800,127000,-15781,-26119,-6519,OK
147.719496,RenTech_1,Tick,145,187,-42,42,126800,127000,-3068,82968,91368,OK
147.719496,hbxql_114514,Tick,283,371,-88,88,126800,127000,-5350,199450,217050,OK
147.719496,ZenlikeTrading_428586,Tick,448,502,-54,54,126800,127000,10551,100849,111649,OK
147.719496,Himalayas_748297,Tick,282,381,-99,99,126800,127000,8670,-38370,-18570,OK
147.719496,Quicker_1024,Tick,1219,1238,-19,19,126800,127000,9246,-132146,-128346,OK
147.719496,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126800,127000,2532,29268,49268,OK
147.719496,DollarsPlusPlus_1,Tick,628,726,-98,98,126800,127000,-15781,-26119,-6519,OK
148.047527,RenTech_1,Tick,145,187,-42,42,126800,127000,-3068,82968,91368,OK
148.047527,hbxql_114514,Tick,283,371,-88,88,126800,127000,-5350,199450,217050,OK
148.047527,ZenlikeTrading_428586,Tick,448,502,-54,54,126800,127000,10551,100849,111649,OK
148.047527,Himalayas_748297,Tick,282,381,-99,99,126800,127000,8670,-38370,-18570,OK
148.047527,Quicker_1024,Tick,1219,1238,-19,19,126800,127000,9246,-132146,-128346,OK
148.047527,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126800,127000,2532,29268,49268,OK
148.047527,DollarsPlusPlus_1,Tick,628,726,-98,98,126800,127000,-15781,-26119,-6519,OK
148.277582,RenTech_1,Tick,145,187,-42,42,127300,127000,-3068,82968,72300,OK
148.277582,hbxql_114514,Tick,283,371,-88,88,127300,127000,-5350,199450,177098,OK
148.277582,ZenlikeTrading_428586,Tick,448,502,-54,54,127300,127000,10551,100849,87133,OK
148.277582,Himalayas_748297,Tick,282,381,-99,99,127300,127000,8670,-38370,-63516,OK
148.277582,Quicker_1024,Tick,1219,1238,-19,19,127300,127000,9246,-132146,-136972,OK
148.277582,Triumphal_Zephyr_112358,Tick,0,100,-100,100,127300,127000,2532,29268,3868,OK
148.277582,DollarsPlusPlus_1,Tick,628,726,-98,98,127300,127000,-15781,-26119,-51011,OK
148.476559,RenTech_1,Tick,145,187,-42,42,127300,127000,-3068,82968,72300,OK
148.476559,hbxql_114514,Tick,283,371,-88,88,127300,127000,-5350,199450,177098,OK
148.476559,ZenlikeTrading_428586,Tick,448,502,-54,54,127300,127000,10551,100849,87133,OK
148.476559,Himalayas_748297,Tick,282,381,-99,99,127300,127000,8670,-38370,-63516,OK
148.476559,Quicker_1024,Tick,1219,1238,-19,19,127300,127000,9246,-132146,-136972,OK
148.476559,Triumphal_Zephyr_112358,Tick,0,100,-100,100,127300,127000,2532,29268,3868,OK
148.476559,DollarsPlusPlus_1,Tick,628,726,-98,98,127300,127000,-15781,-26119,-51011,OK
148.785769,RenTech_1,Tick,155,187,-32,32,126700,127000,-3195,84095,92223,OK
148.785769,hbxql_114514,Tick,283,371,-88,88,126700,127000,-5350,199450,221802,OK
148.785769,ZenlikeTrading_428586,Tick,458,512,-54,54,126700,127000,10678,104722,118438,OK
148.785769,Himalayas_748297,Tick,283,381,-98,98,126700,127000,8657,-38557,-13665,OK
148.785769,Quicker_1024,Tick,1239,1238,1,-1,126700,127000,8992,-136892,-137146,OK
148.785769,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126700,127000,2532,29268,54668,OK
148.785769,DollarsPlusPlus_1,Tick,628,726,-98,98,126700,127000,-15781,-26119,-1227,OK
148.967892,RenTech_1,Tick,155,187,-32,32,126700,127000,-3195,84095,92223,OK
148.967892,hbxql_114514,Tick,283,371,-88,88,126700,127000,-5350,199450,221802,OK
148.967892,ZenlikeTrading_428586,Tick,458,512,-54,54,126700,127000,10678,104722,118438,OK
148.967892,Himalayas_748297,Tick,283,381,-98,98,126700,127000,8657,-38557,-13665,OK
148.967892,Quicker_1024,Tick,1239,1238,1,-1,126700,127000,8992,-136892,-137146,OK
148.967892,Triumphal_Zephyr_112358,Tick,0,100,-100,100,126700,127000,2532,29268,54668,OK
148.967892,DollarsPlusPlus_1,Tick,628,726,-98,98,126700,127000,-15781,-26119,-1227,OK
149.258738,RenTech_1,Tick,155,187,-32,32,127000,127400,-3195,84095,92255,OK
149.258738,hbxql_114514,Tick,283,371,-88,88,127000,127400,-5350,199450,221890,OK
149.258738,ZenlikeTrading_428586,Tick,458,512,-54,54,127000,127400,10678,104722,118492,OK
149.258738,Himalayas_748297,Tick,283,381,-98,98,127000,127400,8657,-38557,-13567,OK
149.258738,Quicker_1024,Tick,1239,1248,-9,9,127000,127400,8865,-139765,-137470,OK
149.258738,Triumphal_Zephyr_112358,Tick,0,100,-100,100,127000,127400,2532,29268,54768,OK
149.258738,DollarsPlusPlus_1,Tick,628,726,-98,98,127000,127400,-15781,-26119,-1129,OK
149.467549,RenTech_1,Tick,155,187,-32,32,127300,127400,-3195,84095,87295,OK
149.467549,hbxql_114514,Tick,283,371,-88,88,127300,127400,-5350,199450,208250,OK
149.467549,ZenlikeTrading_428586,Tick,458,512,-54,54,127300,127400,10678,104722,110122,OK
149.467549,Himalayas_748297,Tick,285,381,-96,96,127300,127400,8708,-38408,-28808,OK
149.467549,Quicker_1024,Tick,1249,1248,1,-1,127300,127400,9120,-139020,-139120,OK
149.467549,Triumphal_Zephyr_112358,Tick,0,100,-100,100,127300,127400,2532,29268,39268,OK
149.467549,DollarsPlusPlus_1,Tick,628,726,-98,98,127300,127400,-15781,-26119,-16319,OK
149.742258,RenTech_1,Tick,155,187,-32,32,127300,127400,-3195,84095,87295,OK
149.742258,hbxql_114514,Tick,283,371,-88,88,127300,127400,-5350,199450,208250,OK
149.742258,ZenlikeTrading_428586,Tick,458,512,-54,54,127300,127400,10678,104722,110122,OK
149.742258,Himalayas_748297,Tick,287,381,-94,94,127300,127400,8759,-38259,-28859,OK
149.742258,Quicker_1024,Tick,1259,1248,11,-11,127300,127400,9375,-138275,-139375,OK
149.742258,Triumphal_Zephyr_112358,Tick,0,100,-100,100,127300,127400,2532,29268,39268,OK
149.742258,DollarsPlusPlus_1,Tick,628,726,-98,98,127300,127400,-15781,-26119,-16319,OK
150.027664,RenTech_1,Tick,155,187,-32,32,127300,127400,-3195,84095,87295,OK
150.027664,hbxql_114514,Tick,283,371,-88,88,127300,127400,-5350,199450,208250,OK
150.027664,ZenlikeTrading_428586,Tick,458,512,-54,54,127300,127400,10678,104722,110122,OK
150.027664,Himalayas_748297,Tick,288,381,-93,93,127300,127400,8784,-38284,-28984,OK
150.027664,Quicker_1024,Tick,1259,1248,11,-11,127300,127400,9375,-138275,-139375,OK
150.027664,Triumphal_Zephyr_112358,Tick,0,100,-100,100,127300,127400,2532,29268,39268,OK
150.027664,DollarsPlusPlus_1,Tick,628,726,-98,98,127300,127400,-15781,-26119,-16319,OK
150.252984,RenTech_1,Tick,165,187,-22,22,127000,127400,-3322,86222,91832,OK
150.252984,hbxql_114514,Tick,332,371,-39,39,127000,127400,-5972,219672,229617,OK
150.252984,ZenlikeTrading_428586,Tick,468,512,-44,44,127000,127400,10551,108849,120069,OK
150.252984,Himalayas_748297,Tick,289,381,-92,92,127000,127400,8809,-38209,-14749,OK
150.252984,Quicker_1024,Tick,1269,1248,21,-21,127000,127400,9248,-136148,-141503,OK
150.252984,Triumphal_Zephyr_112358,Tick,0,100,-100,100,127000,127400,2532,29268,54768,OK
150.252984,DollarsPlusPlus_1,Tick,648,726,-78,78,127000,127400,-16035,-21865,-1975,OK
150.544412,RenTech_1,Tick,165,187,-22,22,127300,127400,-3322,86222,88422,OK
150.544412,hbxql_114514,Tick,332,371,-39,39,127300,127400,-5972,219672,223572,OK
150.544412,ZenlikeTrading_428586,Tick,468,512,-44,44,127300,127400,10551,108849,113249,OK
150.544412,Himalayas_748297,Tick,290,381,-91,91,127300,127400,8834,-38134,-29034,OK
150.544412,Quicker_1024,Tick,1269,1248,21,-21,127300,127400,9248,-136148,-138248,OK
150.544412,Triumphal_Zephyr_112358,Tick,0,100,-100,100,127300,127400,2532,29268,39268,OK
150.544412,DollarsPlusPlus_1,Tick,648,726,-78,78,127300,127400,-16035,-21865,-14065,OK
150.70656,RenTech_1,Tick,165,187,-22,22,127300,127400,-3322,86222,88422,OK
150.70656,hbxql_114514,Tick,332,371,-39,39,127300,127400,-5972,219672,223572,OK
150.70656,ZenlikeTrading_428586,Tick,478,512,-34,34,127300,127400,10806,109594,112994,OK
150.70656,Himalayas_748297,Tick,292,381,-89,89,127300,127400,8885,-37985,-29085,OK
150.70656,Quicker_1024,Tick,1269,1248,21,-21,127300,127400,9248,-136148,-138248,OK
150.70656,Triumphal_Zephyr_112358,Tick,0,100,-100,100,127300,127400,2532,29268,39268,OK
150.70656,DollarsPlusPlus_1,Tick,648,726,-78,78,127300,127400,-16035,-21865,-14065,OK
151.008343,RenTech_1,Tick,175,187,-12,12,127300,127400,-3449,87349,88549,OK
